,file_list,spatial_coordinates,metadata
349,/cuttlefish_0/00013.jpg,"[2,402,238,652,481]",{'1': '0'}
350,/cuttlefish_0/00014.jpg,"[2,420,229,656,490]",{'1': '0'}
351,/cuttlefish_0/00015.jpg,"[2,441,187,661,532]",{'1': '0'}
352,/cuttlefish_0/00016.jpg,"[2,430,90,722,629]",{'1': '0'}
353,/cuttlefish_0/00017.jpg,"[2,417,26,764,680]",{'1': '0'}
354,/cuttlefish_0/00018.jpg,"[2,399,29,765,667]",{'1': '0'}
355,/cuttlefish_0/00019.jpg,"[2,369,52,717,663]",{'1': '0'}
356,/cuttlefish_0/00020.jpg,"[2,330,86,646,633]",{'1': '0'}
357,/cuttlefish_0/00021.jpg,"[2,327,132,701,587]",{'1': '0'}
358,/cuttlefish_0/00022.jpg,"[2,310,179,747,540]",{'1': '0'}
359,/cuttlefish_0/00023.jpg,"[2,263,228,779,456]",{'1': '0'}
360,/cuttlefish_0/00024.jpg,"[2,216,264,824,397]",{'1': '0'}
361,/cuttlefish_0/00025.jpg,"[2,168,294,879,354]",{'1': '0'}
362,/cuttlefish_0/00026.jpg,"[2,141,304,885,364]",{'1': '0'}
363,/cuttlefish_0/00027.jpg,"[2,120,308,890,378]",{'1': '0'}
364,/cuttlefish_0/00028.jpg,"[2,108,302,894,396]",{'1': '0'}
365,/cuttlefish_0/00029.jpg,"[2,99,300,879,397]",{'1': '0'}
366,/cuttlefish_0/00030.jpg,"[2,91,300,854,388]",{'1': '0'}
367,/cuttlefish_0/00031.jpg,"[2,117,328,775,356]",{'1': '0'}
368,/cuttlefish_1/00000.jpg,"[2,670,527,498,151]",{'1': '0'}
369,/cuttlefish_1/00001.jpg,"[2,658,518,503,160]",{'1': '0'}
370,/cuttlefish_1/00002.jpg,"[2,649,513,507,165]",{'1': '0'}
371,/cuttlefish_1/00003.jpg,"[2,649,515,507,161]",{'1': '0'}
372,/cuttlefish_1/00004.jpg,"[2,644,517,462,168]",{'1': '0'}
373,/cuttlefish_1/00005.jpg,"[2,637,519,396,178]",{'1': '0'}
374,/cuttlefish_1/00006.jpg,"[2,624,492,368,208]",{'1': '0'}
375,/cuttlefish_1/00007.jpg,"[2,606,468,347,229]",{'1': '0'}
376,/cuttlefish_1/00008.jpg,"[2,580,452,332,226]",{'1': '0'}
377,/cuttlefish_1/00009.jpg,"[2,570,455,330,211]",{'1': '0'}
378,/cuttlefish_1/00010.jpg,"[2,565,465,337,192]",{'1': '0'}
379,/cuttlefish_1/00011.jpg,"[2,582,474,376,164]",{'1': '0'}
380,/cuttlefish_1/00012.jpg,"[2,589,479,396,147]",{'1': '0'}
381,/cuttlefish_1/00013.jpg,"[2,580,479,376,153]",{'1': '0'}
382,/cuttlefish_1/00014.jpg,"[2,586,475,333,156]",{'1': '0'}
383,/cuttlefish_1/00015.jpg,"[2,598,471,282,155]",{'1': '0'}
384,/cuttlefish_1/00016.jpg,"[2,627,475,232,158]",{'1': '0'}
385,/cuttlefish_1/00017.jpg,"[2,655,481,194,158]",{'1': '0'}
386,/cuttlefish_1/00018.jpg,"[2,677,488,180,157]",{'1': '0'}
387,/cuttlefish_1/00019.jpg,"[2,691,495,173,146]",{'1': '0'}
388,/cuttlefish_1/00020.jpg,"[2,703,501,169,128]",{'1': '0'}
389,/cuttlefish_1/00021.jpg,"[2,703,498,159,143]",{'1': '0'}
390,/cuttlefish_1/00022.jpg,"[2,697,494,161,156]",{'1': '0'}
391,/cuttlefish_1/00023.jpg,"[2,681,494,182,163]",{'1': '0'}
392,/cuttlefish_4/00000.jpg,"[2,2,204,931,423]",{'1': '0'}
393,/cuttlefish_4/00001.jpg,"[2,2,204,937,422]",{'1': '0'}
394,/cuttlefish_4/00002.jpg,"[2,2,202,943,424]",{'1': '0'}
395,/cuttlefish_4/00003.jpg,"[2,2,193,950,433]",{'1': '0'}
396,/cuttlefish_4/00004.jpg,"[2,2,185,948,441]",{'1': '0'}
397,/cuttlefish_4/00005.jpg,"[2,2,177,943,449]",{'1': '0'}
398,/cuttlefish_4/00006.jpg,"[2,2,178,943,448]",{'1': '0'}
399,/cuttlefish_4/00007.jpg,"[2,2,179,943,447]",{'1': '0'}
400,/cuttlefish_4/00008.jpg,"[2,2,179,943,447]",{'1': '0'}
401,/cuttlefish_4/00009.jpg,"[2,2,176,941,450]",{'1': '0'}
402,/cuttlefish_4/00010.jpg,"[2,2,171,937,455]",{'1': '0'}
403,/cuttlefish_4/00011.jpg,"[2,2,171,937,455]",{'1': '0'}
404,/cuttlefish_4/00012.jpg,"[2,2,171,937,455]",{'1': '0'}
405,/cuttlefish_4/00013.jpg,"[2,2,171,937,455]",{'1': '0'}
406,/cuttlefish_4/00014.jpg,"[2,2,171,937,455]",{'1': '0'}
407,/cuttlefish_4/00015.jpg,"[2,2,171,937,455]",{'1': '0'}
408,/cuttlefish_4/00016.jpg,"[2,2,171,937,455]",{'1': '0'}
409,/cuttlefish_4/00017.jpg,"[2,2,171,941,455]",{'1': '0'}
410,/cuttlefish_4/00018.jpg,"[2,2,171,948,455]",{'1': '0'}
411,/cuttlefish_4/00019.jpg,"[2,2,171,959,455]",{'1': '0'}
412,/cuttlefish_4/00020.jpg,"[2,2,172,967,454]",{'1': '0'}
413,/cuttlefish_4/00021.jpg,"[2,2,167,967,459]",{'1': '0'}
414,/cuttlefish_4/00022.jpg,"[2,2,161,967,465]",{'1': '0'}
415,/cuttlefish_4/00023.jpg,"[2,2,153,967,473]",{'1': '0'}
416,/cuttlefish_4/00024.jpg,"[2,2,148,966,475]",{'1': '0'}
417,/cuttlefish_4/00025.jpg,"[2,2,143,965,476]",{'1': '0'}
418,/cuttlefish_4/00026.jpg,"[2,2,137,962,476]",{'1': '0'}
419,/cuttlefish_4/00027.jpg,"[2,2,134,957,478]",{'1': '0'}
420,/cuttlefish_4/00028.jpg,"[2,2,132,945,491]",{'1': '0'}
421,/cuttlefish_4/00029.jpg,"[2,2,134,937,492]",{'1': '0'}
422,/cuttlefish_4/00030.jpg,"[2,2,135,932,491]",{'1': '0'}
423,/cuttlefish_4/00031.jpg,"[2,2,134,947,492]",{'1': '0'}
424,/cuttlefish_4/00032.jpg,"[2,2,134,957,492]",{'1': '0'}
425,/cuttlefish_4/00033.jpg,"[2,2,135,957,491]",{'1': '0'}
426,/cuttlefish_4/00034.jpg,"[2,2,135,957,491]",{'1': '0'}
427,/cuttlefish_4/00035.jpg,"[2,2,135,957,491]",{'1': '0'}
428,/cuttlefish_4/00036.jpg,"[2,2,135,957,491]",{'1': '0'}
429,/cuttlefish_4/00037.jpg,"[2,2,138,955,488]",{'1': '0'}
430,/cuttlefish_4/00038.jpg,"[2,2,147,947,479]",{'1': '0'}
431,/cuttlefish_4/00039.jpg,"[2,2,149,945,477]",{'1': '0'}
432,/cuttlefish_5/00000.jpg,"[2,572,282,363,434]",{'1': '0'}
433,/cuttlefish_5/00001.jpg,"[2,576,287,361,430]",{'1': '0'}
434,/cuttlefish_5/00002.jpg,"[2,579,291,361,426]",{'1': '0'}
435,/cuttlefish_5/00003.jpg,"[2,582,293,365,423]",{'1': '0'}
436,/cuttlefish_5/00004.jpg,"[2,582,291,366,425]",{'1': '0'}
437,/cuttlefish_5/00005.jpg,"[2,580,285,366,431]",{'1': '0'}
438,/cuttlefish_5/00006.jpg,"[2,593,282,352,435]",{'1': '0'}
439,/cuttlefish_5/00007.jpg,"[2,600,276,347,442]",{'1': '0'}
440,/cuttlefish_5/00008.jpg,"[2,596,267,357,451]",{'1': '0'}
441,/cuttlefish_5/00009.jpg,"[2,592,252,356,461]",{'1': '0'}
442,/cuttlefish_5/00010.jpg,"[2,587,235,351,471]",{'1': '0'}
443,/cuttlefish_5/00011.jpg,"[2,583,229,357,463]",{'1': '0'}
444,/cuttlefish_5/00012.jpg,"[2,580,223,359,456]",{'1': '0'}
445,/cuttlefish_5/00013.jpg,"[2,581,217,352,454]",{'1': '0'}
446,/cuttlefish_5/00014.jpg,"[2,587,208,345,457]",{'1': '0'}
447,/cuttlefish_5/00015.jpg,"[2,597,197,336,463]",{'1': '0'}
448,/cuttlefish_5/00016.jpg,"[2,597,182,335,475]",{'1': '0'}
449,/cuttlefish_5/00017.jpg,"[2,592,170,339,487]",{'1': '0'}
450,/cuttlefish_5/00018.jpg,"[2,576,165,355,500]",{'1': '0'}
451,/cuttlefish_5/00019.jpg,"[2,577,160,360,511]",{'1': '0'}
452,/cuttlefish_5/00020.jpg,"[2,586,155,360,519]",{'1': '0'}
453,/cuttlefish_5/00021.jpg,"[2,594,155,367,537]",{'1': '0'}
454,/cuttlefish_5/00022.jpg,"[2,600,156,377,551]",{'1': '0'}
455,/cuttlefish_5/00023.jpg,"[2,602,159,394,555]",{'1': '0'}
456,/devil_scorpionfish/00000.jpg,"[2,3,148,943,458]",{'1': '0'}
457,/devil_scorpionfish/00001.jpg,"[2,0,161,946,451]",{'1': '0'}
458,/devil_scorpionfish/00002.jpg,"[2,0,171,945,446]",{'1': '0'}
459,/devil_scorpionfish/00003.jpg,"[2,0,174,945,447]",{'1': '0'}
460,/devil_scorpionfish/00004.jpg,"[2,1,174,946,450]",{'1': '0'}
461,/devil_scorpionfish/00005.jpg,"[2,1,173,950,455]",{'1': '0'}
462,/devil_scorpionfish/00006.jpg,"[2,0,184,950,445]",{'1': '0'}
463,/devil_scorpionfish/00007.jpg,"[2,0,191,950,440]",{'1': '0'}
464,/devil_scorpionfish/00008.jpg,"[2,1,192,949,440]",{'1': '0'}
465,/devil_scorpionfish/00009.jpg,"[2,1,196,950,436]",{'1': '0'}
466,/devil_scorpionfish/00010.jpg,"[2,0,202,952,428]",{'1': '0'}
467,/devil_scorpionfish/00011.jpg,"[2,1,201,952,429]",{'1': '0'}
468,/devil_scorpionfish/00012.jpg,"[2,2,200,954,429]",{'1': '0'}
469,/devil_scorpionfish/00013.jpg,"[2,1,198,960,428]",{'1': '0'}
470,/devil_scorpionfish/00014.jpg,"[2,0,196,963,427]",{'1': '0'}
471,/devil_scorpionfish/00015.jpg,"[2,0,195,963,424]",{'1': '0'}
472,/devil_scorpionfish/00016.jpg,"[2,0,193,966,424]",{'1': '0'}
473,/devil_scorpionfish/00017.jpg,"[2,1,192,967,424]",{'1': '0'}
474,/devil_scorpionfish/00018.jpg,"[2,2,189,967,425]",{'1': '0'}
475,/devil_scorpionfish/00019.jpg,"[2,2,186,967,425]",{'1': '0'}
476,/devil_scorpionfish/00020.jpg,"[2,1,182,969,425]",{'1': '0'}
477,/devil_scorpionfish/00021.jpg,"[2,1,183,968,426]",{'1': '0'}
478,/devil_scorpionfish/00022.jpg,"[2,1,182,966,426]",{'1': '0'}
479,/devil_scorpionfish/00023.jpg,"[2,1,178,965,427]",{'1': '0'}
480,/devil_scorpionfish_1/00000.jpg,"[2,295,251,703,264]",{'1': '0'}
481,/devil_scorpionfish_1/00001.jpg,"[2,294,256,710,264]",{'1': '0'}
482,/devil_scorpionfish_1/00002.jpg,"[2,291,258,719,270]",{'1': '0'}
483,/devil_scorpionfish_1/00003.jpg,"[2,287,253,730,287]",{'1': '0'}
484,/devil_scorpionfish_1/00004.jpg,"[2,288,258,758,294]",{'1': '0'}
485,/devil_scorpionfish_1/00005.jpg,"[2,293,270,793,295]",{'1': '0'}
486,/devil_scorpionfish_1/00006.jpg,"[2,304,267,765,293]",{'1': '0'}
487,/devil_scorpionfish_1/00007.jpg,"[2,314,267,747,293]",{'1': '0'}
488,/devil_scorpionfish_1/00008.jpg,"[2,322,270,750,299]",{'1': '0'}
489,/devil_scorpionfish_1/00009.jpg,"[2,323,266,754,311]",{'1': '0'}
490,/devil_scorpionfish_1/00010.jpg,"[2,321,259,758,325]",{'1': '0'}
491,/devil_scorpionfish_1/00011.jpg,"[2,323,258,740,341]",{'1': '0'}
492,/devil_scorpionfish_1/00012.jpg,"[2,325,255,720,355]",{'1': '0'}
493,/devil_scorpionfish_1/00013.jpg,"[2,326,250,697,363]",{'1': '0'}
494,/devil_scorpionfish_1/00014.jpg,"[2,321,243,667,378]",{'1': '0'}
495,/devil_scorpionfish_1/00015.jpg,"[2,312,235,634,397]",{'1': '0'}
496,/devil_scorpionfish_1/00016.jpg,"[2,294,244,616,391]",{'1': '0'}
497,/devil_scorpionfish_1/00017.jpg,"[2,277,250,604,382]",{'1': '0'}
498,/devil_scorpionfish_1/00018.jpg,"[2,262,249,603,368]",{'1': '0'}
499,/devil_scorpionfish_1/00019.jpg,"[2,245,246,592,351]",{'1': '0'}
500,/devil_scorpionfish_1/00020.jpg,"[2,227,240,577,335]",{'1': '0'}
501,/devil_scorpionfish_1/00021.jpg,"[2,197,258,562,314]",{'1': '0'}
502,/devil_scorpionfish_1/00022.jpg,"[2,165,277,555,298]",{'1': '0'}
503,/devil_scorpionfish_1/00023.jpg,"[2,132,299,561,292]",{'1': '0'}
504,/flatfish_2/00000.jpg,"[2,550,1,444,441]",{'1': '0'}
505,/flatfish_2/00001.jpg,"[2,531,2,464,443]",{'1': '0'}
506,/flatfish_2/00002.jpg,"[2,514,2,474,452]",{'1': '0'}
507,/flatfish_2/00003.jpg,"[2,500,1,469,472]",{'1': '0'}
508,/flatfish_2/00004.jpg,"[2,490,1,468,491]",{'1': '0'}
509,/flatfish_2/00005.jpg,"[2,481,2,470,509]",{'1': '0'}
510,/flatfish_2/00006.jpg,"[2,484,10,438,515]",{'1': '0'}
511,/flatfish_2/00007.jpg,"[2,486,17,413,519]",{'1': '0'}
512,/flatfish_2/00008.jpg,"[2,487,23,401,518]",{'1': '0'}
513,/flatfish_2/00009.jpg,"[2,478,32,408,514]",{'1': '0'}
514,/flatfish_2/00010.jpg,"[2,464,42,425,510]",{'1': '0'}
515,/flatfish_2/00011.jpg,"[2,462,48,420,514]",{'1': '0'}
516,/flatfish_2/00012.jpg,"[2,464,54,413,514]",{'1': '0'}
517,/flatfish_2/00013.jpg,"[2,474,60,399,508]",{'1': '0'}
518,/flatfish_2/00014.jpg,"[2,475,63,399,504]",{'1': '0'}
519,/flatfish_2/00015.jpg,"[2,472,64,406,502]",{'1': '0'}
520,/flatfish_2/00016.jpg,"[2,472,67,408,493]",{'1': '0'}
521,/flatfish_2/00017.jpg,"[2,472,68,408,490]",{'1': '0'}
522,/flatfish_2/00018.jpg,"[2,475,67,398,495]",{'1': '0'}
523,/flatfish_2/00019.jpg,"[2,485,70,383,487]",{'1': '0'}
524,/flatfish_2/00020.jpg,"[2,500,74,364,473]",{'1': '0'}
525,/flatfish_2/00021.jpg,"[2,495,67,377,475]",{'1': '0'}
526,/flatfish_2/00022.jpg,"[2,494,60,388,476]",{'1': '0'}
527,/flatfish_2/00023.jpg,"[2,501,54,394,476]",{'1': '0'}
528,/flatfish_2/00024.jpg,"[2,515,53,400,471]",{'1': '0'}
529,/flatfish_2/00025.jpg,"[2,532,56,406,462]",{'1': '0'}
530,/flatfish_2/00026.jpg,"[2,586,36,366,460]",{'1': '0'}
531,/flatfish_2/00027.jpg,"[2,628,19,347,454]",{'1': '0'}
532,/flatfish_2/00028.jpg,"[2,647,7,371,444]",{'1': '0'}
533,/flatfish_2/00029.jpg,"[2,690,3,355,438]",{'1': '0'}
534,/flatfish_2/00030.jpg,"[2,745,5,317,432]",{'1': '0'}
535,/flatfish_2/00031.jpg,"[2,801,3,303,390]",{'1': '0'}
536,/flatfish_4/00000.jpg,"[2,548,259,216,224]",{'1': '0'}
537,/flatfish_4/00001.jpg,"[2,558,241,206,217]",{'1': '0'}
538,/flatfish_4/00002.jpg,"[2,574,228,199,210]",{'1': '0'}
539,/flatfish_4/00003.jpg,"[2,604,225,197,204]",{'1': '0'}
540,/flatfish_4/00004.jpg,"[2,627,230,188,201]",{'1': '0'}
541,/flatfish_4/00005.jpg,"[2,648,238,175,200]",{'1': '0'}
542,/flatfish_4/00006.jpg,"[2,678,264,172,194]",{'1': '0'}
543,/flatfish_4/00007.jpg,"[2,695,280,168,191]",{'1': '0'}
544,/flatfish_4/00008.jpg,"[2,688,276,158,196]",{'1': '0'}
545,/flatfish_4/00009.jpg,"[2,648,274,155,196]",{'1': '0'}
546,/flatfish_4/00010.jpg,"[2,592,272,154,195]",{'1': '0'}
547,/flatfish_4/00011.jpg,"[2,589,271,148,197]",{'1': '0'}
548,/flatfish_4/00012.jpg,"[2,581,268,144,199]",{'1': '0'}
549,/flatfish_4/00013.jpg,"[2,563,262,145,202]",{'1': '0'}
550,/flatfish_4/00014.jpg,"[2,549,257,144,202]",{'1': '0'}
551,/flatfish_4/00015.jpg,"[2,536,251,143,202]",{'1': '0'}
552,/flatfish_4/00016.jpg,"[2,546,255,143,204]",{'1': '0'}
553,/flatfish_4/00017.jpg,"[2,554,260,142,206]",{'1': '0'}
554,/flatfish_4/00018.jpg,"[2,557,268,139,203]",{'1': '0'}
555,/flatfish_4/00019.jpg,"[2,566,276,137,200]",{'1': '0'}
556,/flatfish_4/00020.jpg,"[2,577,283,137,198]",{'1': '0'}
557,/flatfish_4/00021.jpg,"[2,585,287,137,196]",{'1': '0'}
558,/flatfish_4/00022.jpg,"[2,591,290,135,195]",{'1': '0'}
559,/flatfish_4/00023.jpg,"[2,592,290,130,196]",{'1': '0'}
560,/flatfish_4/00024.jpg,"[2,599,296,128,193]",{'1': '0'}
561,/flatfish_4/00025.jpg,"[2,608,304,130,189]",{'1': '0'}
562,/flatfish_4/00026.jpg,"[2,619,313,127,184]",{'1': '0'}
563,/flatfish_4/00027.jpg,"[2,629,320,125,181]",{'1': '0'}
564,/flatfish_4/00028.jpg,"[2,637,325,123,184]",{'1': '0'}
565,/flatfish_4/00029.jpg,"[2,642,325,124,183]",{'1': '0'}
566,/flatfish_4/00030.jpg,"[2,646,324,124,179]",{'1': '0'}
567,/flatfish_4/00031.jpg,"[2,648,320,122,181]",{'1': '0'}
568,/flatfish_4/00032.jpg,"[2,646,314,120,181]",{'1': '0'}
569,/flatfish_4/00033.jpg,"[2,631,306,120,176]",{'1': '0'}
570,/flatfish_4/00034.jpg,"[2,616,296,119,174]",{'1': '0'}
571,/flatfish_4/00035.jpg,"[2,600,285,119,174]",{'1': '0'}
572,/flatfish_4/00036.jpg,"[2,592,290,118,173]",{'1': '0'}
573,/flatfish_4/00037.jpg,"[2,581,299,117,174]",{'1': '0'}
574,/flatfish_4/00038.jpg,"[2,567,319,113,170]",{'1': '0'}
575,/flatfish_4/00039.jpg,"[2,580,338,113,169]",{'1': '0'}
576,/flatfish_4/00040.jpg,"[2,608,356,111,170]",{'1': '0'}
577,/flatfish_4/00041.jpg,"[2,624,359,111,166]",{'1': '0'}
578,/flatfish_4/00042.jpg,"[2,630,364,109,163]",{'1': '0'}
579,/flatfish_4/00043.jpg,"[2,613,372,110,160]",{'1': '0'}
580,/flatfish_4/00044.jpg,"[2,605,374,113,158]",{'1': '0'}
581,/flatfish_4/00045.jpg,"[2,601,374,118,155]",{'1': '0'}
582,/flatfish_4/00046.jpg,"[2,607,367,122,156]",{'1': '0'}
583,/flatfish_4/00047.jpg,"[2,611,361,127,156]",{'1': '0'}
584,/flatfish_4/00048.jpg,"[2,616,357,129,153]",{'1': '0'}
585,/flatfish_4/00049.jpg,"[2,617,354,137,149]",{'1': '0'}
586,/flatfish_4/00050.jpg,"[2,620,352,144,143]",{'1': '0'}
587,/flatfish_4/00051.jpg,"[2,615,347,148,134]",{'1': '0'}
588,/flatfish_4/00052.jpg,"[2,608,342,154,127]",{'1': '0'}
589,/flatfish_4/00053.jpg,"[2,600,336,161,123]",{'1': '0'}
590,/flatfish_4/00054.jpg,"[2,597,332,163,120]",{'1': '0'}
591,/flatfish_4/00055.jpg,"[2,598,328,161,118]",{'1': '0'}
592,/flatfish_4/00056.jpg,"[2,592,324,164,117]",{'1': '0'}
593,/flatfish_4/00057.jpg,"[2,591,320,164,117]",{'1': '0'}
594,/flatfish_4/00058.jpg,"[2,597,318,163,113]",{'1': '0'}
595,/flatfish_4/00059.jpg,"[2,601,321,159,117]",{'1': '0'}
596,/flatfish_4/00060.jpg,"[2,604,328,154,123]",{'1': '0'}
597,/flatfish_4/00061.jpg,"[2,616,327,147,130]",{'1': '0'}
598,/flatfish_4/00062.jpg,"[2,620,327,141,134]",{'1': '0'}
599,/flatfish_4/00063.jpg,"[2,609,328,138,134]",{'1': '0'}
600,/flatfish_4/00064.jpg,"[2,615,328,132,136]",{'1': '0'}
601,/flatfish_4/00065.jpg,"[2,628,328,127,138]",{'1': '0'}
602,/flatfish_4/00066.jpg,"[2,623,328,124,139]",{'1': '0'}
603,/flatfish_4/00067.jpg,"[2,618,330,123,138]",{'1': '0'}
604,/flatfish_4/00068.jpg,"[2,615,332,121,140]",{'1': '0'}
605,/flatfish_4/00069.jpg,"[2,616,332,121,138]",{'1': '0'}
606,/flatfish_4/00070.jpg,"[2,620,331,121,134]",{'1': '0'}
607,/flatfish_4/00071.jpg,"[2,626,330,123,135]",{'1': '0'}
608,/flatfish_4/00072.jpg,"[2,633,326,124,136]",{'1': '0'}
609,/flatfish_4/00073.jpg,"[2,641,320,124,131]",{'1': '0'}
610,/flatfish_4/00074.jpg,"[2,640,311,123,129]",{'1': '0'}
611,/flatfish_4/00075.jpg,"[2,636,300,122,129]",{'1': '0'}
612,/flatfish_4/00076.jpg,"[2,626,290,120,130]",{'1': '0'}
613,/flatfish_4/00077.jpg,"[2,622,282,117,129]",{'1': '0'}
614,/flatfish_4/00078.jpg,"[2,628,278,113,127]",{'1': '0'}
615,/flatfish_4/00079.jpg,"[2,634,273,111,124]",{'1': '0'}
616,/flatfish_4/00080.jpg,"[2,640,267,111,123]",{'1': '0'}
617,/flatfish_4/00081.jpg,"[2,638,268,109,121]",{'1': '0'}
618,/flatfish_4/00082.jpg,"[2,636,270,108,120]",{'1': '0'}
619,/flatfish_4/00083.jpg,"[2,633,275,111,122]",{'1': '0'}
620,/flatfish_4/00084.jpg,"[2,636,281,107,120]",{'1': '0'}
621,/flatfish_4/00085.jpg,"[2,640,287,101,117]",{'1': '0'}
622,/flatfish_4/00086.jpg,"[2,632,297,97,117]",{'1': '0'}
623,/flatfish_4/00087.jpg,"[2,625,301,94,117]",{'1': '0'}
624,/flatfish_4/00088.jpg,"[2,624,293,91,119]",{'1': '0'}
625,/flatfish_4/00089.jpg,"[2,627,285,91,121]",{'1': '0'}
626,/flatfish_4/00090.jpg,"[2,633,277,91,123]",{'1': '0'}
627,/flatfish_4/00091.jpg,"[2,619,282,91,122]",{'1': '0'}
628,/flatfish_4/00092.jpg,"[2,605,289,91,120]",{'1': '0'}
629,/flatfish_4/00093.jpg,"[2,591,300,95,119]",{'1': '0'}
630,/flatfish_4/00094.jpg,"[2,589,310,98,118]",{'1': '0'}
631,/flatfish_4/00095.jpg,"[2,592,321,104,115]",{'1': '0'}
632,/flounder/00000.jpg,"[2,340,139,793,453]",{'1': '0'}
633,/flounder/00001.jpg,"[2,343,138,791,456]",{'1': '0'}
634,/flounder/00002.jpg,"[2,344,138,791,458]",{'1': '0'}
635,/flounder/00003.jpg,"[2,345,140,790,456]",{'1': '0'}
636,/flounder/00004.jpg,"[2,345,137,789,457]",{'1': '0'}
637,/flounder/00005.jpg,"[2,344,131,789,463]",{'1': '0'}
638,/flounder/00006.jpg,"[2,344,127,789,467]",{'1': '0'}
639,/flounder/00007.jpg,"[2,344,127,789,467]",{'1': '0'}
640,/flounder/00008.jpg,"[2,344,131,789,463]",{'1': '0'}
641,/flounder/00009.jpg,"[2,340,129,789,462]",{'1': '0'}
642,/flounder/00010.jpg,"[2,336,125,788,462]",{'1': '0'}
643,/flounder/00011.jpg,"[2,335,123,786,462]",{'1': '0'}
644,/flounder/00012.jpg,"[2,334,123,785,461]",{'1': '0'}
645,/flounder/00013.jpg,"[2,331,123,787,461]",{'1': '0'}
646,/flounder/00014.jpg,"[2,328,122,799,462]",{'1': '0'}
647,/flounder/00015.jpg,"[2,324,121,816,462]",{'1': '0'}
648,/flounder/00016.jpg,"[2,325,128,809,460]",{'1': '0'}
649,/flounder/00017.jpg,"[2,326,132,804,461]",{'1': '0'}
650,/flounder/00018.jpg,"[2,329,130,804,470]",{'1': '0'}
651,/flounder/00019.jpg,"[2,328,132,801,470]",{'1': '0'}
652,/flounder/00020.jpg,"[2,325,137,799,467]",{'1': '0'}
653,/flounder/00021.jpg,"[2,318,139,799,472]",{'1': '0'}
654,/flounder/00022.jpg,"[2,314,140,797,476]",{'1': '0'}
655,/flounder/00023.jpg,"[2,311,140,799,474]",{'1': '0'}
656,/flounder/00024.jpg,"[2,312,140,799,469]",{'1': '0'}
657,/flounder/00025.jpg,"[2,316,140,798,462]",{'1': '0'}
658,/flounder/00026.jpg,"[2,291,140,821,459]",{'1': '0'}
659,/flounder/00027.jpg,"[2,275,141,837,456]",{'1': '0'}
660,/flounder/00028.jpg,"[2,272,143,844,450]",{'1': '0'}
661,/flounder/00029.jpg,"[2,273,144,847,453]",{'1': '0'}
662,/flounder/00030.jpg,"[2,276,144,851,460]",{'1': '0'}
663,/flounder/00031.jpg,"[2,301,140,832,461]",{'1': '0'}
664,/flounder/00032.jpg,"[2,310,139,826,459]",{'1': '0'}
665,/flounder/00033.jpg,"[2,285,141,850,452]",{'1': '0'}
666,/flounder/00034.jpg,"[2,275,143,862,449]",{'1': '0'}
667,/flounder/00035.jpg,"[2,271,143,872,448]",{'1': '0'}
668,/flounder/00036.jpg,"[2,275,141,871,451]",{'1': '0'}
669,/flounder/00037.jpg,"[2,278,140,869,454]",{'1': '0'}
670,/flounder/00038.jpg,"[2,285,140,858,457]",{'1': '0'}
671,/flounder/00039.jpg,"[2,291,147,848,449]",{'1': '0'}
672,/flounder/00040.jpg,"[2,298,156,839,436]",{'1': '0'}
673,/flounder/00041.jpg,"[2,304,155,840,443]",{'1': '0'}
674,/flounder/00042.jpg,"[2,308,154,840,448]",{'1': '0'}
675,/flounder/00043.jpg,"[2,310,155,838,449]",{'1': '0'}
676,/flounder/00044.jpg,"[2,308,157,835,450]",{'1': '0'}
677,/flounder/00045.jpg,"[2,305,162,830,449]",{'1': '0'}
678,/flounder/00046.jpg,"[2,321,164,820,449]",{'1': '0'}
679,/flounder/00047.jpg,"[2,333,167,811,446]",{'1': '0'}
680,/flounder/00048.jpg,"[2,333,171,806,438]",{'1': '0'}
681,/flounder/00049.jpg,"[2,334,170,807,438]",{'1': '0'}
682,/flounder/00050.jpg,"[2,336,166,812,442]",{'1': '0'}
683,/flounder/00051.jpg,"[2,339,164,815,445]",{'1': '0'}
684,/flounder/00052.jpg,"[2,344,162,814,446]",{'1': '0'}
685,/flounder/00053.jpg,"[2,351,157,813,447]",{'1': '0'}
686,/flounder/00054.jpg,"[2,354,149,806,448]",{'1': '0'}
687,/flounder/00055.jpg,"[2,354,137,800,452]",{'1': '0'}
688,/flounder/00056.jpg,"[2,357,149,802,440]",{'1': '0'}
689,/flounder/00057.jpg,"[2,358,156,801,433]",{'1': '0'}
690,/flounder/00058.jpg,"[2,356,152,793,436]",{'1': '0'}
691,/flounder/00059.jpg,"[2,358,148,803,440]",{'1': '0'}
692,/flounder/00060.jpg,"[2,363,145,823,443]",{'1': '0'}
693,/flounder/00061.jpg,"[2,358,146,838,433]",{'1': '0'}
694,/flounder/00062.jpg,"[2,354,145,849,428]",{'1': '0'}
695,/flounder/00063.jpg,"[2,353,138,847,435]",{'1': '0'}
696,/flounder/00064.jpg,"[2,353,137,849,435]",{'1': '0'}
697,/flounder/00065.jpg,"[2,354,139,851,431]",{'1': '0'}
698,/flounder/00066.jpg,"[2,349,139,850,425]",{'1': '0'}
699,/flounder/00067.jpg,"[2,346,139,848,425]",{'1': '0'}
700,/flounder/00068.jpg,"[2,344,138,843,438]",{'1': '0'}
701,/flounder/00069.jpg,"[2,339,132,833,447]",{'1': '0'}
